0,G:HGNC:4392,G:HGNC:13158,['GTG'],239.0,0.53,509.0,0
1,G:HGNC:4392,G:HGNC:13158,['GMG'],874.0,0.086,956.0,0
2,G:HGNC:4392,G:HGNC:13158,['GMDMG'],3632.0,0.268,4965.0,0
4,G:HGNC:4392,G:HGNC:13158,"['GTG', 'GMG']",3805.0,0.184,4665.0,0
3,G:HGNC:4392,G:HGNC:13158,['GMDpDMG'],4893.0,0.2,6119.0,0
10,G:HGNC:4392,G:HGNC:13158,"['GTG', 'GMG', 'GMDMG']",6326.0,0.28,8792.0,0
14,G:HGNC:4392,G:HGNC:13158,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",6385.0,0.211,8093.0,0
11,G:HGNC:4392,G:HGNC:13158,"['GTG', 'GMG', 'GMDpDMG']",6657.0,0.17,8016.0,0
5,G:HGNC:4392,G:HGNC:13158,"['GTG', 'GMDMG']",6964.0,0.432,12267.0,0
7,G:HGNC:4392,G:HGNC:13158,"['GMG', 'GMDMG']",7515.0,0.244,9947.0,0
13,G:HGNC:4392,G:HGNC:13158,"['GMG', 'GMDMG', 'GMDpDMG']",7634.0,0.22,9783.0,0
8,G:HGNC:4392,G:HGNC:13158,"['GMG', 'GMDpDMG']",7884.0,0.126,9020.0,0
6,G:HGNC:4392,G:HGNC:13158,"['GTG', 'GMDpDMG']",8176.0,0.274,11262.0,0
9,G:HGNC:4392,G:HGNC:13158,"['GMDMG', 'GMDpDMG']",9393.0,0.275,12962.0,0
12,G:HGNC:4392,G:HGNC:13158,"['GTG', 'GMDMG', 'GMDpDMG']",9596.0,0.299,13683.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:13671,G:HGNC:14418,['GMDMG'],2525.0,0.28,3508.0,0
1,G:HGNC:13671,G:HGNC:14418,['GMDpDMG'],3354.0,0.309,4856.0,0
2,G:HGNC:13671,G:HGNC:14418,"['GMDMG', 'GMDpDMG']",8948.0,0.282,12465.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:30290,G:HGNC:29120,['GTG'],55.0,0.82,305.0,0
1,G:HGNC:30290,G:HGNC:29120,['GMG'],142.0,0.787,666.0,0
4,G:HGNC:30290,G:HGNC:29120,"['GTG', 'GMG']",162.0,0.928,2253.0,0
11,G:HGNC:30290,G:HGNC:29120,"['GTG', 'GMG', 'GMDpDMG']",695.0,0.849,4602.0,0
10,G:HGNC:30290,G:HGNC:29120,"['GTG', 'GMG', 'GMDMG']",718.0,0.849,4747.0,0
7,G:HGNC:30290,G:HGNC:29120,"['GMG', 'GMDMG']",951.0,0.84,5926.0,0
8,G:HGNC:30290,G:HGNC:29120,"['GMG', 'GMDpDMG']",1037.0,0.82,5752.0,0
14,G:HGNC:30290,G:HGNC:29120,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1236.0,0.734,4649.0,0
13,G:HGNC:30290,G:HGNC:29120,"['GMG', 'GMDMG', 'GMDpDMG']",1548.0,0.746,6090.0,0
2,G:HGNC:30290,G:HGNC:29120,['GMDMG'],2038.0,0.492,4014.0,0
5,G:HGNC:30290,G:HGNC:29120,"['GTG', 'GMDMG']",2174.0,0.765,9249.0,0
6,G:HGNC:30290,G:HGNC:29120,"['GTG', 'GMDpDMG']",3551.0,0.628,9545.0,0
3,G:HGNC:30290,G:HGNC:29120,['GMDpDMG'],4515.0,0.283,6296.0,0
12,G:HGNC:30290,G:HGNC:29120,"['GTG', 'GMDMG', 'GMDpDMG']",5338.0,0.542,11656.0,0
9,G:HGNC:30290,G:HGNC:29120,"['GMDMG', 'GMDpDMG']",6959.0,0.455,12765.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:14295,G:HGNC:3696,['GMG'],43.0,0.866,321.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:13172,G:HGNC:22048,['GTG'],116.0,0.729,428.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:10882,G:HGNC:21533,['GMDMG'],1685.0,0.427,2939.0,0
1,G:HGNC:10882,G:HGNC:21533,['GMDpDMG'],2559.0,0.469,4823.0,0
2,G:HGNC:10882,G:HGNC:21533,"['GMDMG', 'GMDpDMG']",6787.0,0.413,11570.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
2,G:HGNC:30951,G:HGNC:18458,['GMDpDMG'],48.0,0.991,5068.0,0
0,G:HGNC:30951,G:HGNC:18458,['GTG'],51.0,0.876,411.0,0
4,G:HGNC:30951,G:HGNC:18458,"['GTG', 'GMDpDMG']",235.0,0.973,8851.0,0
6,G:HGNC:30951,G:HGNC:18458,"['GTG', 'GMDMG', 'GMDpDMG']",462.0,0.959,11359.0,0
5,G:HGNC:30951,G:HGNC:18458,"['GMDMG', 'GMDpDMG']",637.0,0.949,12544.0,0
1,G:HGNC:30951,G:HGNC:18458,['GMDMG'],1709.0,0.501,3424.0,0
3,G:HGNC:30951,G:HGNC:18458,"['GTG', 'GMDMG']",1973.0,0.779,8930.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28592,G:HGNC:13887,['GMDMG'],3096.0,0.244,4095.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:3776,G:HGNC:16858,['GMG'],715.0,0.126,818.0,0
1,G:HGNC:3776,G:HGNC:16858,['GMDMG'],2042.0,0.299,2913.0,0
2,G:HGNC:3776,G:HGNC:16858,"['GMG', 'GMDMG']",4720.0,0.179,5752.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28898,G:HGNC:8148,['GMDMG'],1809.0,0.439,3224.0,0
1,G:HGNC:28898,G:HGNC:8148,['GMDpDMG'],3551.0,0.369,5625.0,0
2,G:HGNC:28898,G:HGNC:8148,"['GMDMG', 'GMDpDMG']",6107.0,0.516,12624.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:2742,G:HGNC:19682,['GTG'],78.0,0.839,485.0,0
6,G:HGNC:2742,G:HGNC:19682,"['GTG', 'GMDpDMG']",641.0,0.944,11500.0,0
1,G:HGNC:2742,G:HGNC:19682,['GMG'],1383.0,0.105,1545.0,0
5,G:HGNC:2742,G:HGNC:19682,"['GTG', 'GMDMG']",1459.0,0.876,11775.0,0
11,G:HGNC:2742,G:HGNC:19682,"['GTG', 'GMG', 'GMDpDMG']",1836.0,0.756,7539.0,0
4,G:HGNC:2742,G:HGNC:19682,"['GTG', 'GMG']",2141.0,0.561,4879.0,0
12,G:HGNC:2742,G:HGNC:19682,"['GTG', 'GMDMG', 'GMDpDMG']",2703.0,0.808,14101.0,0
3,G:HGNC:2742,G:HGNC:19682,['GMDpDMG'],2807.0,0.521,5858.0,0
14,G:HGNC:2742,G:HGNC:19682,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2854.0,0.625,7602.0,0
10,G:HGNC:2742,G:HGNC:19682,"['GTG', 'GMG', 'GMDMG']",3037.0,0.633,8268.0,0
2,G:HGNC:2742,G:HGNC:19682,['GMDMG'],3194.0,0.27,4375.0,0
8,G:HGNC:2742,G:HGNC:19682,"['GMG', 'GMDpDMG']",4458.0,0.481,8584.0,0
13,G:HGNC:2742,G:HGNC:19682,"['GMG', 'GMDMG', 'GMDpDMG']",5485.0,0.404,9198.0,0
9,G:HGNC:2742,G:HGNC:19682,"['GMDMG', 'GMDpDMG']",6485.0,0.489,12679.0,0
7,G:HGNC:2742,G:HGNC:19682,"['GMG', 'GMDMG']",6521.0,0.293,9219.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:464,G:HGNC:9952,['GTG'],146.0,0.551,325.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29183,G:HGNC:29442,['GMG'],153.0,0.716,538.0,0
1,G:HGNC:29183,G:HGNC:29442,['GMDMG'],182.0,0.94,3038.0,0
3,G:HGNC:29183,G:HGNC:29442,"['GMG', 'GMDMG']",600.0,0.898,5882.0,0
6,G:HGNC:29183,G:HGNC:29442,"['GMG', 'GMDMG', 'GMDpDMG']",2291.0,0.626,6128.0,0
4,G:HGNC:29183,G:HGNC:29442,"['GMG', 'GMDpDMG']",2724.0,0.497,5411.0,0
2,G:HGNC:29183,G:HGNC:29442,['GMDpDMG'],3710.0,0.222,4770.0,0
5,G:HGNC:29183,G:HGNC:29442,"['GMDMG', 'GMDpDMG']",6841.0,0.426,11914.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:12953,G:HGNC:3587,['GTG'],105.0,0.714,367.0,0
1,G:HGNC:12953,G:HGNC:3587,['GMDMG'],2468.0,0.154,2918.0,0
2,G:HGNC:12953,G:HGNC:3587,"['GTG', 'GMDMG']",5814.0,0.176,7058.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28734,G:HGNC:14244,['GTG'],172.0,0.61,441.0,0
1,G:HGNC:28734,G:HGNC:14244,['GMG'],379.0,0.525,798.0,0
10,G:HGNC:28734,G:HGNC:14244,"['GTG', 'GMG', 'GMDMG']",404.0,0.918,4933.0,0
4,G:HGNC:28734,G:HGNC:14244,"['GTG', 'GMG']",552.0,0.809,2896.0,0
7,G:HGNC:28734,G:HGNC:14244,"['GMG', 'GMDMG']",608.0,0.897,5890.0,0
2,G:HGNC:28734,G:HGNC:14244,['GMDMG'],667.0,0.803,3394.0,0
14,G:HGNC:28734,G:HGNC:14244,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1338.0,0.715,4687.0,0
5,G:HGNC:28734,G:HGNC:14244,"['GTG', 'GMDMG']",1688.0,0.824,9616.0,0
11,G:HGNC:28734,G:HGNC:14244,"['GTG', 'GMG', 'GMDpDMG']",1694.0,0.637,4665.0,0
13,G:HGNC:28734,G:HGNC:14244,"['GMG', 'GMDMG', 'GMDpDMG']",2073.0,0.656,6024.0,0
8,G:HGNC:28734,G:HGNC:14244,"['GMG', 'GMDpDMG']",2829.0,0.511,5783.0,0
3,G:HGNC:28734,G:HGNC:14244,['GMDpDMG'],5125.0,0.074,5537.0,0
12,G:HGNC:28734,G:HGNC:14244,"['GTG', 'GMDMG', 'GMDpDMG']",7009.0,0.465,13097.0,0
6,G:HGNC:28734,G:HGNC:14244,"['GTG', 'GMDpDMG']",7506.0,0.278,10394.0,0
9,G:HGNC:28734,G:HGNC:14244,"['GMDMG', 'GMDpDMG']",9629.0,0.24,12678.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6218,G:HGNC:12478,['GTG'],479.0,0.183,586.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:25514,G:HGNC:14210,['GMDMG'],827.0,0.791,3950.0,0
1,G:HGNC:25514,G:HGNC:14210,['GMDpDMG'],3088.0,0.482,5960.0,0
2,G:HGNC:25514,G:HGNC:14210,"['GMDMG', 'GMDpDMG']",3771.0,0.711,13043.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:25110,G:HGNC:15646,['GTG'],148.0,0.648,421.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:16721,G:HGNC:17147,['GTG'],134.0,0.634,366.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29305,G:HGNC:9866,['GTG'],426.0,0.347,652.0,0
2,G:HGNC:29305,G:HGNC:9866,['GMDpDMG'],680.0,0.857,4758.0,0
1,G:HGNC:29305,G:HGNC:9866,['GMDMG'],1193.0,0.589,2904.0,0
4,G:HGNC:29305,G:HGNC:9866,"['GTG', 'GMDpDMG']",1486.0,0.846,9673.0,0
6,G:HGNC:29305,G:HGNC:9866,"['GTG', 'GMDMG', 'GMDpDMG']",1677.0,0.867,12629.0,0
3,G:HGNC:29305,G:HGNC:9866,"['GTG', 'GMDMG']",3497.0,0.603,8798.0,0
5,G:HGNC:29305,G:HGNC:9866,"['GMDMG', 'GMDpDMG']",3882.0,0.669,11723.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:24880,G:HGNC:29607,['GTG'],335.0,0.283,467.0,0
1,G:HGNC:24880,G:HGNC:29607,['GMDMG'],4093.0,0.147,4800.0,0
2,G:HGNC:24880,G:HGNC:29607,['GMDpDMG'],5412.0,0.064,5781.0,0
3,G:HGNC:24880,G:HGNC:29607,"['GTG', 'GMDMG']",8555.0,0.124,9761.0,0
4,G:HGNC:24880,G:HGNC:29607,"['GTG', 'GMDpDMG']",8586.0,0.047,9011.0,0
6,G:HGNC:24880,G:HGNC:29607,"['GTG', 'GMDMG', 'GMDpDMG']",9870.0,0.064,10540.0,0
5,G:HGNC:24880,G:HGNC:29607,"['GMDMG', 'GMDpDMG']",11449.0,0.059,12167.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:18698,G:HGNC:16501,['GTG'],199.0,0.571,464.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:32128,G:HGNC:1486,['GTG'],39.0,0.8,195.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:5424,G:HGNC:30087,['GMG'],119.0,0.717,421.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6925,G:HGNC:6128,['GTG'],130.0,0.674,399.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:11697,G:HGNC:8982,['GTG'],367.0,0.214,467.0,0
2,G:HGNC:11697,G:HGNC:8982,['GMDpDMG'],784.0,0.848,5167.0,0
1,G:HGNC:11697,G:HGNC:8982,['GMDMG'],1685.0,0.494,3331.0,0
5,G:HGNC:11697,G:HGNC:8982,"['GMDMG', 'GMDpDMG']",3189.0,0.737,12124.0,0
4,G:HGNC:11697,G:HGNC:8982,"['GTG', 'GMDpDMG']",6314.0,0.385,10268.0,0
6,G:HGNC:11697,G:HGNC:8982,"['GTG', 'GMDMG', 'GMDpDMG']",6919.0,0.454,12677.0,0
3,G:HGNC:11697,G:HGNC:8982,"['GTG', 'GMDMG']",7856.0,0.211,9953.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:25599,G:HGNC:20709,['GTG'],171.0,0.529,363.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:24703,G:HGNC:16861,['GMG'],21.0,0.926,284.0,0
4,G:HGNC:24703,G:HGNC:16861,"['GTG', 'GMG']",109.0,0.936,1713.0,0
0,G:HGNC:24703,G:HGNC:16861,['GTG'],111.0,0.77,482.0,0
11,G:HGNC:24703,G:HGNC:16861,"['GTG', 'GMG', 'GMDpDMG']",219.0,0.916,2611.0,0
14,G:HGNC:24703,G:HGNC:16861,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",391.0,0.853,2662.0,0
8,G:HGNC:24703,G:HGNC:16861,"['GMG', 'GMDpDMG']",421.0,0.847,2756.0,0
10,G:HGNC:24703,G:HGNC:16861,"['GTG', 'GMG', 'GMDMG']",494.0,0.829,2890.0,0
7,G:HGNC:24703,G:HGNC:16861,"['GMG', 'GMDMG']",660.0,0.767,2836.0,0
13,G:HGNC:24703,G:HGNC:16861,"['GMG', 'GMDMG', 'GMDpDMG']",777.0,0.746,3056.0,0
2,G:HGNC:24703,G:HGNC:16861,['GMDMG'],1538.0,0.311,2233.0,0
3,G:HGNC:24703,G:HGNC:16861,['GMDpDMG'],2684.0,0.362,4206.0,0
5,G:HGNC:24703,G:HGNC:16861,"['GTG', 'GMDMG']",3352.0,0.548,7410.0,0
6,G:HGNC:24703,G:HGNC:16861,"['GTG', 'GMDpDMG']",3881.0,0.566,8937.0,0
12,G:HGNC:24703,G:HGNC:16861,"['GTG', 'GMDMG', 'GMDpDMG']",6110.0,0.515,12587.0,0
9,G:HGNC:24703,G:HGNC:16861,"['GMDMG', 'GMDpDMG']",7103.0,0.347,10881.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:8136,G:HGNC:23706,['GTG'],79.0,0.758,327.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:1487,G:HGNC:15680,['GTG'],139.0,0.588,337.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:16682,G:HGNC:21785,['GTG'],208.0,0.546,458.0,0
1,G:HGNC:16682,G:HGNC:21785,['GMDMG'],3548.0,0.287,4977.0,0
2,G:HGNC:16682,G:HGNC:21785,['GMDpDMG'],3959.0,0.407,6677.0,0
4,G:HGNC:16682,G:HGNC:21785,"['GTG', 'GMDpDMG']",5915.0,0.363,9292.0,0
6,G:HGNC:16682,G:HGNC:21785,"['GTG', 'GMDMG', 'GMDpDMG']",6530.0,0.373,10417.0,0
3,G:HGNC:16682,G:HGNC:21785,"['GTG', 'GMDMG']",7037.0,0.298,10024.0,0
5,G:HGNC:16682,G:HGNC:21785,"['GMDMG', 'GMDpDMG']",7899.0,0.397,13098.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:25557,G:HGNC:2697,['GTG'],245.0,0.41,415.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:5744,G:HGNC:8600,['GTG'],76.0,0.728,279.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28916,G:HGNC:866,['GTG'],344.0,0.273,473.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:14133,G:HGNC:14562,['GTG'],190.0,0.5,380.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28439,G:HGNC:20407,['GTG'],162.0,0.533,347.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:7190,G:HGNC:30207,['GTG'],57.0,0.819,315.0,0
3,G:HGNC:7190,G:HGNC:30207,"['GTG', 'GMDMG']",982.0,0.88,8170.0,0
1,G:HGNC:7190,G:HGNC:30207,['GMDMG'],2195.0,0.4,3657.0,0
4,G:HGNC:7190,G:HGNC:30207,"['GTG', 'GMDpDMG']",2961.0,0.63,8003.0,0
6,G:HGNC:7190,G:HGNC:30207,"['GTG', 'GMDMG', 'GMDpDMG']",3393.0,0.667,10195.0,0
2,G:HGNC:7190,G:HGNC:30207,['GMDpDMG'],3583.0,0.276,4950.0,0
5,G:HGNC:7190,G:HGNC:30207,"['GMDMG', 'GMDpDMG']",7651.0,0.388,12500.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:24513,G:HGNC:19846,['GTG'],17.0,0.873,134.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:24201,G:HGNC:11557,['GTG'],135.0,0.639,374.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28145,G:HGNC:935,['GTG'],313.0,0.4,522.0,0
1,G:HGNC:28145,G:HGNC:935,['GMG'],1056.0,0.536,2276.0,0
14,G:HGNC:28145,G:HGNC:935,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1252.0,0.873,9870.0,0
11,G:HGNC:28145,G:HGNC:935,"['GTG', 'GMG', 'GMDpDMG']",1320.0,0.865,9792.0,0
7,G:HGNC:28145,G:HGNC:935,"['GMG', 'GMDMG']",1360.0,0.894,12809.0,0
8,G:HGNC:28145,G:HGNC:935,"['GMG', 'GMDpDMG']",1364.0,0.882,11568.0,0
13,G:HGNC:28145,G:HGNC:935,"['GMG', 'GMDMG', 'GMDpDMG']",1506.0,0.876,12099.0,0
10,G:HGNC:28145,G:HGNC:935,"['GTG', 'GMG', 'GMDMG']",1510.0,0.86,10783.0,0
2,G:HGNC:28145,G:HGNC:935,['GMDMG'],2007.0,0.644,5638.0,0
4,G:HGNC:28145,G:HGNC:935,"['GTG', 'GMG']",2315.0,0.657,6757.0,0
3,G:HGNC:28145,G:HGNC:935,['GMDpDMG'],2846.0,0.595,7025.0,0
12,G:HGNC:28145,G:HGNC:935,"['GTG', 'GMDMG', 'GMDpDMG']",3182.0,0.772,13936.0,0
9,G:HGNC:28145,G:HGNC:935,"['GMDMG', 'GMDpDMG']",3877.0,0.702,13012.0,0
6,G:HGNC:28145,G:HGNC:935,"['GTG', 'GMDpDMG']",4492.0,0.628,12083.0,0
5,G:HGNC:28145,G:HGNC:935,"['GTG', 'GMDMG']",5360.0,0.607,13647.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:5033,G:HGNC:14193,['GTG'],187.0,0.678,580.0,0
1,G:HGNC:5033,G:HGNC:14193,['GMG'],651.0,0.202,816.0,0
4,G:HGNC:5033,G:HGNC:14193,"['GTG', 'GMG']",2335.0,0.458,4306.0,0
2,G:HGNC:5033,G:HGNC:14193,['GMDMG'],3892.0,0.161,4641.0,0
11,G:HGNC:5033,G:HGNC:14193,"['GTG', 'GMG', 'GMDpDMG']",3996.0,0.399,6645.0,0
6,G:HGNC:5033,G:HGNC:14193,"['GTG', 'GMDpDMG']",4596.0,0.618,12027.0,0
3,G:HGNC:5033,G:HGNC:14193,['GMDpDMG'],4653.0,0.274,6408.0,0
14,G:HGNC:5033,G:HGNC:14193,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",4694.0,0.299,6699.0,0
10,G:HGNC:5033,G:HGNC:14193,"['GTG', 'GMG', 'GMDMG']",4706.0,0.35,7242.0,0
5,G:HGNC:5033,G:HGNC:14193,"['GTG', 'GMDMG']",5757.0,0.536,12414.0,0
8,G:HGNC:5033,G:HGNC:14193,"['GMG', 'GMDpDMG']",5764.0,0.196,7165.0,0
13,G:HGNC:5033,G:HGNC:14193,"['GMG', 'GMDMG', 'GMDpDMG']",6178.0,0.179,7522.0,0
7,G:HGNC:5033,G:HGNC:14193,"['GMG', 'GMDMG']",6473.0,0.16,7704.0,0
12,G:HGNC:5033,G:HGNC:14193,"['GTG', 'GMDMG', 'GMDpDMG']",8127.0,0.427,14187.0,0
9,G:HGNC:5033,G:HGNC:14193,"['GMDMG', 'GMDpDMG']",9442.0,0.253,12646.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:3493,G:HGNC:1100,['GMG'],207.0,0.608,528.0,0
0,G:HGNC:3493,G:HGNC:1100,['GTG'],446.0,0.497,887.0,0
2,G:HGNC:3493,G:HGNC:1100,"['GTG', 'GMG']",1875.0,0.553,4196.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:13179,G:HGNC:16267,['GMDMG'],2197.0,0.324,3249.0,0
1,G:HGNC:13179,G:HGNC:16267,['GMDpDMG'],4480.0,0.125,5122.0,0
2,G:HGNC:13179,G:HGNC:16267,"['GMDMG', 'GMDpDMG']",9848.0,0.165,11800.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:2380,G:HGNC:18417,['GMG'],50.0,0.848,330.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:27056,G:HGNC:21143,['GTG'],178.0,0.575,419.0,0
1,G:HGNC:27056,G:HGNC:21143,['GMDMG'],1747.0,0.453,3194.0,0
2,G:HGNC:27056,G:HGNC:21143,['GMDpDMG'],3427.0,0.275,4725.0,0
3,G:HGNC:27056,G:HGNC:21143,"['GTG', 'GMDMG']",3492.0,0.571,8147.0,0
4,G:HGNC:27056,G:HGNC:21143,"['GTG', 'GMDpDMG']",5349.0,0.37,8495.0,0
6,G:HGNC:27056,G:HGNC:21143,"['GTG', 'GMDMG', 'GMDpDMG']",7493.0,0.364,11787.0,0
5,G:HGNC:27056,G:HGNC:21143,"['GMDMG', 'GMDpDMG']",7941.0,0.333,11912.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:32205,G:HGNC:2663,['GMG'],4.0,0.981,207.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:32574,G:HGNC:21218,['GMDMG'],1875.0,0.242,2473.0,0
1,G:HGNC:32574,G:HGNC:21218,['GMDpDMG'],3563.0,0.186,4378.0,0
2,G:HGNC:32574,G:HGNC:21218,"['GMDMG', 'GMDpDMG']",9443.0,0.156,11194.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:38,G:HGNC:37283,['GTG'],75.0,0.728,276.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:38831,G:HGNC:9719,['GTG'],179.0,0.554,401.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:28209,G:HGNC:11119,['GTG'],390.0,0.315,569.0,0
11,G:HGNC:28209,G:HGNC:11119,"['GDpDpDG', 'GTG', 'GMDpDMG']",2175.0,0.167,2610.0,0
14,G:HGNC:28209,G:HGNC:11119,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",2205.0,0.153,2603.0,0
6,G:HGNC:28209,G:HGNC:11119,"['GDpDpDG', 'GMDpDMG']",2325.0,0.278,3222.0,0
2,G:HGNC:28209,G:HGNC:11119,['GMDMG'],2422.0,0.297,3446.0,0
12,G:HGNC:28209,G:HGNC:11119,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",2475.0,0.233,3225.0,0
10,G:HGNC:28209,G:HGNC:11119,"['GDpDpDG', 'GTG', 'GMDMG']",2492.0,0.176,3023.0,0
5,G:HGNC:28209,G:HGNC:11119,"['GDpDpDG', 'GMDMG']",2609.0,0.304,3748.0,0
0,G:HGNC:28209,G:HGNC:11119,['GDpDpDG'],2994.0,0.355,4643.0,0
4,G:HGNC:28209,G:HGNC:11119,"['GDpDpDG', 'GTG']",3280.0,0.223,4224.0,0
3,G:HGNC:28209,G:HGNC:11119,['GMDpDMG'],3958.0,0.216,5051.0,0
7,G:HGNC:28209,G:HGNC:11119,"['GTG', 'GMDMG']",7273.0,0.265,9901.0,0
8,G:HGNC:28209,G:HGNC:11119,"['GTG', 'GMDpDMG']",8218.0,0.111,9245.0,0
9,G:HGNC:28209,G:HGNC:11119,"['GMDMG', 'GMDpDMG']",9366.0,0.22,12001.0,0
13,G:HGNC:28209,G:HGNC:11119,"['GTG', 'GMDMG', 'GMDpDMG']",10564.0,0.119,11997.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:30491,G:HGNC:2538,['GMDMG'],2535.0,0.243,3347.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:23298,G:HGNC:15965,['GTG'],175.0,0.536,377.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29024,G:HGNC:6812,['GTG'],21.0,0.929,297.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:26181,G:HGNC:25826,['GMG'],295.0,0.527,624.0,0
1,G:HGNC:26181,G:HGNC:25826,['GMDMG'],2501.0,0.112,2817.0,0
2,G:HGNC:26181,G:HGNC:25826,"['GMG', 'GMDMG']",4722.0,0.147,5536.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
