,0,1,2,3,4,5,6
685,"{'meta_path_rank': 3143.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:8646', 'total_rank': 4303.0}","{'meta_path_rank': 210.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:8646', 'total_rank': 389.0}",,,,,
686,"{'meta_path_rank': 2627.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:414', 'total_rank': 5749.0}","{'meta_path_rank': 338.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:414', 'total_rank': 543.0}","{'meta_path_rank': 3263.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:414', 'total_rank': 4023.0}","{'meta_path_rank': 4696.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:414', 'total_rank': 5825.0}",,,
687,"{'meta_path_rank': 216.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:2330', 'total_rank': 621.0}","{'meta_path_rank': 281.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:2330', 'total_rank': 5846.0}","{'meta_path_rank': 4023.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:2330', 'total_rank': 4291.0}",,,,
688,"{'meta_path_rank': 420.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:8923', 'gene2': 'G:HGNC:9407', 'total_rank': 495.0}","{'meta_path_rank': 1751.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8923', 'gene2': 'G:HGNC:9407', 'total_rank': 5803.0}","{'meta_path_rank': 528.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8923', 'gene2': 'G:HGNC:9407', 'total_rank': 594.0}",,,,
689,"{'meta_path_rank': 3234.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9081', 'gene2': 'G:HGNC:12840', 'total_rank': 5025.0}","{'meta_path_rank': 1922.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9081', 'gene2': 'G:HGNC:12840', 'total_rank': 2973.0}","{'meta_path_rank': 2486.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9081', 'gene2': 'G:HGNC:12840', 'total_rank': 4278.0}",,,,
690,"{'meta_path_rank': 257.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:23', 'total_rank': 451.0}","{'meta_path_rank': 2399.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:23', 'total_rank': 5618.0}","{'meta_path_rank': 146.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:23', 'total_rank': 367.0}","{'meta_path_rank': 951.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:23', 'total_rank': 2253.0}","{'meta_path_rank': 1062.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:23', 'total_rank': 3166.0}",,
691,"{'meta_path_rank': 2100.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:29812', 'gene2': 'G:HGNC:8896', 'total_rank': 5673.0}","{'meta_path_rank': 165.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:29812', 'gene2': 'G:HGNC:8896', 'total_rank': 449.0}","{'meta_path_rank': 1849.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:29812', 'gene2': 'G:HGNC:8896', 'total_rank': 2763.0}",,,,
692,"{'meta_path_rank': 500.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:12266', 'gene2': 'G:HGNC:6903', 'total_rank': 702.0}",,,,,,
693,"{'meta_path_rank': 399.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:19139', 'total_rank': 656.0}","{'meta_path_rank': 1154.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:19139', 'total_rank': 5865.0}","{'meta_path_rank': 148.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:19139', 'total_rank': 358.0}","{'meta_path_rank': 996.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:19139', 'total_rank': 1101.0}","{'meta_path_rank': 3706.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:19139', 'total_rank': 4860.0}","{'meta_path_rank': 4894.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4422', 'gene2': 'G:HGNC:19139', 'total_rank': 6421.0}",
694,"{'meta_path_rank': 1874.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:10872', 'gene2': 'G:HGNC:11559', 'total_rank': 5754.0}","{'meta_path_rank': 228.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:10872', 'gene2': 'G:HGNC:11559', 'total_rank': 400.0}","{'meta_path_rank': 3302.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:10872', 'gene2': 'G:HGNC:11559', 'total_rank': 3867.0}","{'meta_path_rank': 1523.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:10872', 'gene2': 'G:HGNC:11559', 'total_rank': 6221.0}",,,
695,"{'meta_path_rank': 177.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:23657', 'total_rank': 367.0}","{'meta_path_rank': 382.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:23657', 'total_rank': 5762.0}","{'meta_path_rank': 272.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:23657', 'total_rank': 422.0}","{'meta_path_rank': 332.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:23657', 'total_rank': 576.0}","{'meta_path_rank': 1107.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:23657', 'total_rank': 2409.0}",,
696,"{'meta_path_rank': 3118.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:15505', 'total_rank': 5620.0}","{'meta_path_rank': 405.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:15505', 'total_rank': 536.0}","{'meta_path_rank': 679.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:15505', 'total_rank': 2774.0}","{'meta_path_rank': 884.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:15505', 'total_rank': 4477.0}",,,
697,"{'meta_path_rank': 1623.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9577', 'gene2': 'G:HGNC:9958', 'total_rank': 5545.0}","{'meta_path_rank': 270.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9577', 'gene2': 'G:HGNC:9958', 'total_rank': 388.0}",,,,,
698,"{'meta_path_rank': 343.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3247', 'gene2': 'G:HGNC:2858', 'total_rank': 445.0}","{'meta_path_rank': 3088.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3247', 'gene2': 'G:HGNC:2858', 'total_rank': 5751.0}","{'meta_path_rank': 201.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3247', 'gene2': 'G:HGNC:2858', 'total_rank': 388.0}",,,,
699,"{'meta_path_rank': 2558.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8127', 'gene2': 'G:HGNC:8022', 'total_rank': 5598.0}","{'meta_path_rank': 292.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8127', 'gene2': 'G:HGNC:8022', 'total_rank': 521.0}","{'meta_path_rank': 3513.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8127', 'gene2': 'G:HGNC:8022', 'total_rank': 4698.0}","{'meta_path_rank': 5203.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8127', 'gene2': 'G:HGNC:8022', 'total_rank': 5750.0}",,,
700,"{'meta_path_rank': 209.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:120', 'gene2': 'G:HGNC:12840', 'total_rank': 403.0}",,,,,,
701,"{'meta_path_rank': 369.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:869', 'gene2': 'G:HGNC:6840', 'total_rank': 645.0}","{'meta_path_rank': 472.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:869', 'gene2': 'G:HGNC:6840', 'total_rank': 5875.0}","{'meta_path_rank': 338.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:869', 'gene2': 'G:HGNC:6840', 'total_rank': 859.0}","{'meta_path_rank': 2039.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:869', 'gene2': 'G:HGNC:6840', 'total_rank': 5041.0}","{'meta_path_rank': 2611.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:869', 'gene2': 'G:HGNC:6840', 'total_rank': 6380.0}",,
702,"{'meta_path_rank': 2498.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:321', 'gene2': 'G:HGNC:16999', 'total_rank': 5780.0}","{'meta_path_rank': 174.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:321', 'gene2': 'G:HGNC:16999', 'total_rank': 420.0}",,,,,
703,"{'meta_path_rank': 1679.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:26274', 'gene2': 'G:HGNC:4706', 'total_rank': 4473.0}","{'meta_path_rank': 121.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:26274', 'gene2': 'G:HGNC:4706', 'total_rank': 356.0}","{'meta_path_rank': 114.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:26274', 'gene2': 'G:HGNC:4706', 'total_rank': 514.0}","{'meta_path_rank': 2332.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:26274', 'gene2': 'G:HGNC:4706', 'total_rank': 3330.0}","{'meta_path_rank': 3117.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:26274', 'gene2': 'G:HGNC:4706', 'total_rank': 5132.0}",,
704,"{'meta_path_rank': 3108.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:291', 'gene2': 'G:HGNC:9399', 'total_rank': 5694.0}","{'meta_path_rank': 658.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:291', 'gene2': 'G:HGNC:9399', 'total_rank': 717.0}","{'meta_path_rank': 3647.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:291', 'gene2': 'G:HGNC:9399', 'total_rank': 3989.0}",,,,
705,"{'meta_path_rank': 1978.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6524', 'gene2': 'G:HGNC:4341', 'total_rank': 5661.0}","{'meta_path_rank': 155.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6524', 'gene2': 'G:HGNC:4341', 'total_rank': 587.0}",,,,,
706,"{'meta_path_rank': 1779.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9082', 'gene2': 'G:HGNC:6831', 'total_rank': 5560.0}","{'meta_path_rank': 104.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9082', 'gene2': 'G:HGNC:6831', 'total_rank': 273.0}",,,,,
707,"{'meta_path_rank': 130.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:473', 'gene2': 'G:HGNC:2280', 'total_rank': 440.0}","{'meta_path_rank': 474.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:473', 'gene2': 'G:HGNC:2280', 'total_rank': 5794.0}","{'meta_path_rank': 48.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:473', 'gene2': 'G:HGNC:2280', 'total_rank': 203.0}",,,,
708,"{'meta_path_rank': 467.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:6842', 'total_rank': 549.0}","{'meta_path_rank': 3062.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:6842', 'total_rank': 5780.0}","{'meta_path_rank': 317.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:6842', 'total_rank': 632.0}","{'meta_path_rank': 442.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:6842', 'total_rank': 2177.0}","{'meta_path_rank': 2259.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:6842', 'total_rank': 4152.0}",,
709,"{'meta_path_rank': 118.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:9689', 'total_rank': 375.0}","{'meta_path_rank': 416.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:9689', 'total_rank': 5778.0}","{'meta_path_rank': 55.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:9689', 'total_rank': 449.0}","{'meta_path_rank': 2758.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:9689', 'total_rank': 3984.0}","{'meta_path_rank': 1231.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:9689', 'total_rank': 5863.0}",,
710,"{'meta_path_rank': 3681.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12015', 'gene2': 'G:HGNC:2602', 'total_rank': 4974.0}","{'meta_path_rank': 48.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12015', 'gene2': 'G:HGNC:2602', 'total_rank': 347.0}","{'meta_path_rank': 66.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:12015', 'gene2': 'G:HGNC:2602', 'total_rank': 359.0}",,,,
711,"{'meta_path_rank': 3219.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:15993', 'gene2': 'G:HGNC:30605', 'total_rank': 4015.0}",,,,,,
712,"{'meta_path_rank': 43.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:18294', 'total_rank': 330.0}","{'meta_path_rank': 251.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:18294', 'total_rank': 5744.0}","{'meta_path_rank': 899.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:18294', 'total_rank': 1040.0}","{'meta_path_rank': 2674.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:18294', 'total_rank': 4035.0}","{'meta_path_rank': 3174.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:18294', 'total_rank': 6036.0}",,
713,"{'meta_path_rank': 3204.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8940', 'gene2': 'G:HGNC:1442', 'total_rank': 4482.0}","{'meta_path_rank': 404.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8940', 'gene2': 'G:HGNC:1442', 'total_rank': 575.0}","{'meta_path_rank': 3584.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8940', 'gene2': 'G:HGNC:1442', 'total_rank': 3757.0}","{'meta_path_rank': 4141.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8940', 'gene2': 'G:HGNC:1442', 'total_rank': 4453.0}",,,
714,"{'meta_path_rank': 329.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6601', 'gene2': 'G:HGNC:12840', 'total_rank': 556.0}","{'meta_path_rank': 478.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6601', 'gene2': 'G:HGNC:12840', 'total_rank': 2162.0}","{'meta_path_rank': 506.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6601', 'gene2': 'G:HGNC:12840', 'total_rank': 3215.0}",,,,
715,"{'meta_path_rank': 2948.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:327', 'gene2': 'G:HGNC:1247', 'total_rank': 4867.0}","{'meta_path_rank': 208.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:327', 'gene2': 'G:HGNC:1247', 'total_rank': 397.0}",,,,,
716,"{'meta_path_rank': 877.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5394', 'gene2': 'G:HGNC:4057', 'total_rank': 5078.0}","{'meta_path_rank': 193.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5394', 'gene2': 'G:HGNC:4057', 'total_rank': 522.0}","{'meta_path_rank': 11.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:5394', 'gene2': 'G:HGNC:4057', 'total_rank': 328.0}","{'meta_path_rank': 2619.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5394', 'gene2': 'G:HGNC:4057', 'total_rank': 3585.0}","{'meta_path_rank': 1681.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5394', 'gene2': 'G:HGNC:4057', 'total_rank': 4530.0}",,
717,"{'meta_path_rank': 304.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:119', 'gene2': 'G:HGNC:2328', 'total_rank': 421.0}","{'meta_path_rank': 1363.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:119', 'gene2': 'G:HGNC:2328', 'total_rank': 5784.0}","{'meta_path_rank': 182.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:119', 'gene2': 'G:HGNC:2328', 'total_rank': 408.0}","{'meta_path_rank': 118.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:119', 'gene2': 'G:HGNC:2328', 'total_rank': 1804.0}","{'meta_path_rank': 162.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:119', 'gene2': 'G:HGNC:2328', 'total_rank': 5804.0}","{'meta_path_rank': 1835.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:119', 'gene2': 'G:HGNC:2328', 'total_rank': 7294.0}",
718,"{'meta_path_rank': 53.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8022', 'gene2': 'G:HGNC:11777', 'total_rank': 394.0}","{'meta_path_rank': 1789.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8022', 'gene2': 'G:HGNC:11777', 'total_rank': 2958.0}","{'meta_path_rank': 1057.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8022', 'gene2': 'G:HGNC:11777', 'total_rank': 4037.0}",,,,
719,"{'meta_path_rank': 2406.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4837', 'gene2': 'G:HGNC:7216', 'total_rank': 5706.0}","{'meta_path_rank': 2452.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4837', 'gene2': 'G:HGNC:7216', 'total_rank': 2998.0}","{'meta_path_rank': 3414.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4837', 'gene2': 'G:HGNC:7216', 'total_rank': 4576.0}",,,,
720,"{'meta_path_rank': 2981.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25695', 'gene2': 'G:HGNC:8907', 'total_rank': 5434.0}","{'meta_path_rank': 519.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:25695', 'gene2': 'G:HGNC:8907', 'total_rank': 706.0}",,,,,
721,"{'meta_path_rank': 4120.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:12440', 'total_rank': 5368.0}","{'meta_path_rank': 216.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:12440', 'total_rank': 499.0}","{'meta_path_rank': 448.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:12440', 'total_rank': 2330.0}","{'meta_path_rank': 56.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:12440', 'total_rank': 3898.0}",,,
722,"{'meta_path_rank': 4092.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:362', 'gene2': 'G:HGNC:30881', 'total_rank': 4952.0}",,,,,,
723,"{'meta_path_rank': 238.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3012', 'gene2': 'G:HGNC:29594', 'total_rank': 375.0}","{'meta_path_rank': 847.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3012', 'gene2': 'G:HGNC:29594', 'total_rank': 5746.0}","{'meta_path_rank': 289.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3012', 'gene2': 'G:HGNC:29594', 'total_rank': 2288.0}","{'meta_path_rank': 3078.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3012', 'gene2': 'G:HGNC:29594', 'total_rank': 4597.0}",,,
724,"{'meta_path_rank': 221.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:26527', 'gene2': 'G:HGNC:735', 'total_rank': 404.0}","{'meta_path_rank': 680.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:26527', 'gene2': 'G:HGNC:735', 'total_rank': 5815.0}","{'meta_path_rank': 224.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:26527', 'gene2': 'G:HGNC:735', 'total_rank': 385.0}",,,,
725,"{'meta_path_rank': 3015.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:28883', 'gene2': 'G:HGNC:854', 'total_rank': 5475.0}","{'meta_path_rank': 357.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:28883', 'gene2': 'G:HGNC:854', 'total_rank': 716.0}","{'meta_path_rank': 2973.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:28883', 'gene2': 'G:HGNC:854', 'total_rank': 5003.0}","{'meta_path_rank': 5069.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:28883', 'gene2': 'G:HGNC:854', 'total_rank': 5907.0}",,,
726,"{'meta_path_rank': 1257.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:3046', 'total_rank': 5663.0}","{'meta_path_rank': 937.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:3046', 'total_rank': 3553.0}","{'meta_path_rank': 4184.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:3046', 'total_rank': 4967.0}",,,,
727,"{'meta_path_rank': 151.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:13211', 'gene2': 'G:HGNC:8021', 'total_rank': 388.0}","{'meta_path_rank': 2869.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:13211', 'gene2': 'G:HGNC:8021', 'total_rank': 3646.0}",,,,,
728,"{'meta_path_rank': 199.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:714', 'total_rank': 325.0}","{'meta_path_rank': 2161.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:714', 'total_rank': 5709.0}","{'meta_path_rank': 213.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:714', 'total_rank': 364.0}","{'meta_path_rank': 833.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:714', 'total_rank': 946.0}","{'meta_path_rank': 4248.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:714', 'total_rank': 4682.0}","{'meta_path_rank': 3768.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:714', 'total_rank': 5450.0}",
729,"{'meta_path_rank': 2910.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1442', 'gene2': 'G:HGNC:877', 'total_rank': 4664.0}","{'meta_path_rank': 323.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1442', 'gene2': 'G:HGNC:877', 'total_rank': 582.0}","{'meta_path_rank': 776.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1442', 'gene2': 'G:HGNC:877', 'total_rank': 915.0}","{'meta_path_rank': 3534.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1442', 'gene2': 'G:HGNC:877', 'total_rank': 4317.0}","{'meta_path_rank': 4639.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1442', 'gene2': 'G:HGNC:877', 'total_rank': 5197.0}",,
730,"{'meta_path_rank': 3090.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:16066', 'gene2': 'G:HGNC:28526', 'total_rank': 5459.0}","{'meta_path_rank': 533.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:16066', 'gene2': 'G:HGNC:28526', 'total_rank': 830.0}","{'meta_path_rank': 3722.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:16066', 'gene2': 'G:HGNC:28526', 'total_rank': 4460.0}","{'meta_path_rank': 3670.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:16066', 'gene2': 'G:HGNC:28526', 'total_rank': 5605.0}",,,
731,"{'meta_path_rank': 2510.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:16001', 'gene2': 'G:HGNC:6080', 'total_rank': 5593.0}","{'meta_path_rank': 270.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:16001', 'gene2': 'G:HGNC:6080', 'total_rank': 448.0}",,,,,
732,"{'meta_path_rank': 2791.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4311', 'gene2': 'G:HGNC:13533', 'total_rank': 5172.0}","{'meta_path_rank': 124.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4311', 'gene2': 'G:HGNC:13533', 'total_rank': 404.0}","{'meta_path_rank': 47.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4311', 'gene2': 'G:HGNC:13533', 'total_rank': 345.0}","{'meta_path_rank': 186.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4311', 'gene2': 'G:HGNC:13533', 'total_rank': 2916.0}","{'meta_path_rank': 2618.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4311', 'gene2': 'G:HGNC:13533', 'total_rank': 5406.0}",,
733,"{'meta_path_rank': 4089.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3528', 'gene2': 'G:HGNC:21474', 'total_rank': 5553.0}","{'meta_path_rank': 208.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3528', 'gene2': 'G:HGNC:21474', 'total_rank': 398.0}",,,,,
734,"{'meta_path_rank': 228.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:2995', 'gene2': 'G:HGNC:9325', 'total_rank': 478.0}","{'meta_path_rank': 713.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2995', 'gene2': 'G:HGNC:9325', 'total_rank': 5808.0}","{'meta_path_rank': 413.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2995', 'gene2': 'G:HGNC:9325', 'total_rank': 498.0}",,,,
