,0,1,2,3,4,5
534,"{'meta_path_rank': 413.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5464', 'gene2': 'G:HGNC:11969', 'total_rank': 668.0}","{'meta_path_rank': 752.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:5464', 'gene2': 'G:HGNC:11969', 'total_rank': 2277.0}","{'meta_path_rank': 3682.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5464', 'gene2': 'G:HGNC:11969', 'total_rank': 6551.0}","{'meta_path_rank': 1831.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5464', 'gene2': 'G:HGNC:11969', 'total_rank': 7987.0}",,
535,"{'meta_path_rank': 1682.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:17565', 'gene2': 'G:HGNC:18188', 'total_rank': 1710.0}","{'meta_path_rank': 778.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17565', 'gene2': 'G:HGNC:18188', 'total_rank': 4449.0}","{'meta_path_rank': 567.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:17565', 'gene2': 'G:HGNC:18188', 'total_rank': 6846.0}",,,
536,"{'meta_path_rank': 192.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:25564', 'gene2': 'G:HGNC:9299', 'total_rank': 550.0}","{'meta_path_rank': 1486.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:25564', 'gene2': 'G:HGNC:9299', 'total_rank': 3428.0}","{'meta_path_rank': 3612.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:25564', 'gene2': 'G:HGNC:9299', 'total_rank': 5671.0}",,,
537,"{'meta_path_rank': 212.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9108', 'gene2': 'G:HGNC:29187', 'total_rank': 472.0}","{'meta_path_rank': 1234.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9108', 'gene2': 'G:HGNC:29187', 'total_rank': 1463.0}","{'meta_path_rank': 798.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9108', 'gene2': 'G:HGNC:29187', 'total_rank': 6709.0}","{'meta_path_rank': 1081.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9108', 'gene2': 'G:HGNC:29187', 'total_rank': 7095.0}",,
538,"{'meta_path_rank': 101.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2363', 'gene2': 'G:HGNC:15454', 'total_rank': 566.0}","{'meta_path_rank': 118.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2363', 'gene2': 'G:HGNC:15454', 'total_rank': 2161.0}","{'meta_path_rank': 1611.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2363', 'gene2': 'G:HGNC:15454', 'total_rank': 7354.0}","{'meta_path_rank': 2336.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2363', 'gene2': 'G:HGNC:15454', 'total_rank': 7812.0}",,
539,"{'meta_path_rank': 756.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:620', 'gene2': 'G:HGNC:6281', 'total_rank': 854.0}","{'meta_path_rank': 400.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:620', 'gene2': 'G:HGNC:6281', 'total_rank': 1567.0}","{'meta_path_rank': 674.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:620', 'gene2': 'G:HGNC:6281', 'total_rank': 5524.0}","{'meta_path_rank': 754.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:620', 'gene2': 'G:HGNC:6281', 'total_rank': 7647.0}",,
540,"{'meta_path_rank': 525.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1784', 'gene2': 'G:HGNC:2345', 'total_rank': 747.0}","{'meta_path_rank': 819.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1784', 'gene2': 'G:HGNC:2345', 'total_rank': 1849.0}","{'meta_path_rank': 975.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1784', 'gene2': 'G:HGNC:2345', 'total_rank': 6850.0}","{'meta_path_rank': 2066.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1784', 'gene2': 'G:HGNC:2345', 'total_rank': 7749.0}",,
541,"{'meta_path_rank': 690.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:16967', 'gene2': 'G:HGNC:4037', 'total_rank': 734.0}","{'meta_path_rank': 5079.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:16967', 'gene2': 'G:HGNC:4037', 'total_rank': 5269.0}","{'meta_path_rank': 5726.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:16967', 'gene2': 'G:HGNC:4037', 'total_rank': 5978.0}",,,
542,"{'meta_path_rank': 556.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18584', 'gene2': 'G:HGNC:11491', 'total_rank': 714.0}","{'meta_path_rank': 1283.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:18584', 'gene2': 'G:HGNC:11491', 'total_rank': 1356.0}","{'meta_path_rank': 2120.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18584', 'gene2': 'G:HGNC:11491', 'total_rank': 3558.0}","{'meta_path_rank': 2945.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18584', 'gene2': 'G:HGNC:11491', 'total_rank': 4899.0}",,
543,"{'meta_path_rank': 548.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:16967', 'gene2': 'G:HGNC:6324', 'total_rank': 1624.0}","{'meta_path_rank': 466.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:16967', 'gene2': 'G:HGNC:6324', 'total_rank': 7731.0}","{'meta_path_rank': 585.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:16967', 'gene2': 'G:HGNC:6324', 'total_rank': 8137.0}",,,
544,"{'meta_path_rank': 1262.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:6996', 'gene2': 'G:HGNC:20898', 'total_rank': 1465.0}","{'meta_path_rank': 4525.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6996', 'gene2': 'G:HGNC:20898', 'total_rank': 4915.0}","{'meta_path_rank': 5155.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6996', 'gene2': 'G:HGNC:20898', 'total_rank': 6302.0}",,,
545,"{'meta_path_rank': 621.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7666', 'gene2': 'G:HGNC:12856', 'total_rank': 696.0}","{'meta_path_rank': 1183.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7666', 'gene2': 'G:HGNC:12856', 'total_rank': 1319.0}","{'meta_path_rank': 1792.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7666', 'gene2': 'G:HGNC:12856', 'total_rank': 5120.0}","{'meta_path_rank': 3109.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7666', 'gene2': 'G:HGNC:12856', 'total_rank': 6507.0}",,
546,"{'meta_path_rank': 2255.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8616', 'gene2': 'G:HGNC:6769', 'total_rank': 5708.0}","{'meta_path_rank': 466.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8616', 'gene2': 'G:HGNC:6769', 'total_rank': 1064.0}",,,,
547,"{'meta_path_rank': 408.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4747', 'gene2': 'G:HGNC:32310', 'total_rank': 1884.0}","{'meta_path_rank': 2401.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4747', 'gene2': 'G:HGNC:32310', 'total_rank': 5526.0}","{'meta_path_rank': 2836.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4747', 'gene2': 'G:HGNC:32310', 'total_rank': 7038.0}",,,
548,"{'meta_path_rank': 386.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:26244', 'gene2': 'G:HGNC:668', 'total_rank': 598.0}","{'meta_path_rank': 1347.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:26244', 'gene2': 'G:HGNC:668', 'total_rank': 1658.0}","{'meta_path_rank': 2087.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:26244', 'gene2': 'G:HGNC:668', 'total_rank': 4099.0}","{'meta_path_rank': 2578.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:26244', 'gene2': 'G:HGNC:668', 'total_rank': 5967.0}",,
549,"{'meta_path_rank': 292.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:24565', 'gene2': 'G:HGNC:8988', 'total_rank': 581.0}","{'meta_path_rank': 1148.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:24565', 'gene2': 'G:HGNC:8988', 'total_rank': 1325.0}","{'meta_path_rank': 1565.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:24565', 'gene2': 'G:HGNC:8988', 'total_rank': 3137.0}","{'meta_path_rank': 3779.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:24565', 'gene2': 'G:HGNC:8988', 'total_rank': 5423.0}",,
550,"{'meta_path_rank': 1843.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:17152', 'gene2': 'G:HGNC:16627', 'total_rank': 1867.0}","{'meta_path_rank': 1753.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17152', 'gene2': 'G:HGNC:16627', 'total_rank': 5467.0}","{'meta_path_rank': 1419.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:17152', 'gene2': 'G:HGNC:16627', 'total_rank': 6900.0}",,,
551,"{'meta_path_rank': 314.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:3955', 'total_rank': 525.0}","{'meta_path_rank': 1581.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:3955', 'total_rank': 1996.0}","{'meta_path_rank': 3756.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:3955', 'total_rank': 6365.0}","{'meta_path_rank': 5398.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:3955', 'total_rank': 7330.0}",,
552,"{'meta_path_rank': 278.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:17041', 'gene2': 'G:HGNC:16051', 'total_rank': 526.0}","{'meta_path_rank': 186.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:17041', 'gene2': 'G:HGNC:16051', 'total_rank': 1974.0}","{'meta_path_rank': 2806.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17041', 'gene2': 'G:HGNC:16051', 'total_rank': 6320.0}","{'meta_path_rank': 2548.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:17041', 'gene2': 'G:HGNC:16051', 'total_rank': 7183.0}",,
553,"{'meta_path_rank': 345.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1318', 'gene2': 'G:HGNC:28145', 'total_rank': 588.0}","{'meta_path_rank': 682.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1318', 'gene2': 'G:HGNC:28145', 'total_rank': 2476.0}","{'meta_path_rank': 3588.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1318', 'gene2': 'G:HGNC:28145', 'total_rank': 5074.0}","{'meta_path_rank': 4535.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1318', 'gene2': 'G:HGNC:28145', 'total_rank': 6406.0}",,
554,"{'meta_path_rank': 607.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4043', 'gene2': 'G:HGNC:7602', 'total_rank': 636.0}","{'meta_path_rank': 2038.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4043', 'gene2': 'G:HGNC:7602', 'total_rank': 4316.0}","{'meta_path_rank': 1862.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4043', 'gene2': 'G:HGNC:7602', 'total_rank': 6101.0}",,,
555,"{'meta_path_rank': 275.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:24637', 'gene2': 'G:HGNC:8490', 'total_rank': 438.0}","{'meta_path_rank': 519.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:24637', 'gene2': 'G:HGNC:8490', 'total_rank': 2210.0}","{'meta_path_rank': 2427.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:24637', 'gene2': 'G:HGNC:8490', 'total_rank': 6758.0}","{'meta_path_rank': 4997.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:24637', 'gene2': 'G:HGNC:8490', 'total_rank': 6849.0}",,
556,"{'meta_path_rank': 788.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9236', 'gene2': 'G:HGNC:12787', 'total_rank': 967.0}","{'meta_path_rank': 519.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9236', 'gene2': 'G:HGNC:12787', 'total_rank': 3404.0}","{'meta_path_rank': 9.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9236', 'gene2': 'G:HGNC:12787', 'total_rank': 4696.0}",,,
557,"{'meta_path_rank': 271.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:10943', 'gene2': 'G:HGNC:27035', 'total_rank': 431.0}","{'meta_path_rank': 866.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:10943', 'gene2': 'G:HGNC:27035', 'total_rank': 2409.0}","{'meta_path_rank': 1109.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:10943', 'gene2': 'G:HGNC:27035', 'total_rank': 7026.0}","{'meta_path_rank': 3212.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:10943', 'gene2': 'G:HGNC:27035', 'total_rank': 7485.0}",,
558,"{'meta_path_rank': 4714.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2323', 'gene2': 'G:HGNC:11772', 'total_rank': 5306.0}","{'meta_path_rank': 593.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2323', 'gene2': 'G:HGNC:11772', 'total_rank': 697.0}","{'meta_path_rank': 690.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2323', 'gene2': 'G:HGNC:11772', 'total_rank': 1016.0}","{'meta_path_rank': 1002.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2323', 'gene2': 'G:HGNC:11772', 'total_rank': 4248.0}","{'meta_path_rank': 2864.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2323', 'gene2': 'G:HGNC:11772', 'total_rank': 6077.0}",
559,"{'meta_path_rank': 277.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:29383', 'gene2': 'G:HGNC:11142', 'total_rank': 473.0}","{'meta_path_rank': 61.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:29383', 'gene2': 'G:HGNC:11142', 'total_rank': 2163.0}","{'meta_path_rank': 1706.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:29383', 'gene2': 'G:HGNC:11142', 'total_rank': 6267.0}","{'meta_path_rank': 1305.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:29383', 'gene2': 'G:HGNC:11142', 'total_rank': 7591.0}",,
560,"{'meta_path_rank': 160.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2549', 'gene2': 'G:HGNC:29147', 'total_rank': 466.0}","{'meta_path_rank': 1134.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2549', 'gene2': 'G:HGNC:29147', 'total_rank': 1670.0}","{'meta_path_rank': 3040.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2549', 'gene2': 'G:HGNC:29147', 'total_rank': 5310.0}","{'meta_path_rank': 4118.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2549', 'gene2': 'G:HGNC:29147', 'total_rank': 5856.0}",,
561,"{'meta_path_rank': 204.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:30297', 'gene2': 'G:HGNC:12851', 'total_rank': 648.0}","{'meta_path_rank': 242.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:30297', 'gene2': 'G:HGNC:12851', 'total_rank': 1438.0}","{'meta_path_rank': 348.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:30297', 'gene2': 'G:HGNC:12851', 'total_rank': 7192.0}","{'meta_path_rank': 1142.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:30297', 'gene2': 'G:HGNC:12851', 'total_rank': 7516.0}",,
562,"{'meta_path_rank': 160.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:20155', 'total_rank': 501.0}","{'meta_path_rank': 612.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:20155', 'total_rank': 2201.0}","{'meta_path_rank': 2757.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:20155', 'total_rank': 6726.0}","{'meta_path_rank': 1444.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:20155', 'total_rank': 7678.0}",,
563,"{'meta_path_rank': 637.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1722', 'gene2': 'G:HGNC:16852', 'total_rank': 773.0}","{'meta_path_rank': 614.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1722', 'gene2': 'G:HGNC:16852', 'total_rank': 1453.0}","{'meta_path_rank': 1496.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1722', 'gene2': 'G:HGNC:16852', 'total_rank': 6576.0}","{'meta_path_rank': 1990.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1722', 'gene2': 'G:HGNC:16852', 'total_rank': 7505.0}",,
564,"{'meta_path_rank': 596.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:13057', 'total_rank': 664.0}","{'meta_path_rank': 1443.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:13057', 'total_rank': 2230.0}","{'meta_path_rank': 3042.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:13057', 'total_rank': 7404.0}","{'meta_path_rank': 2941.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:13057', 'total_rank': 7771.0}",,
565,"{'meta_path_rank': 3551.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7978', 'gene2': 'G:HGNC:10889', 'total_rank': 5319.0}","{'meta_path_rank': 293.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7978', 'gene2': 'G:HGNC:10889', 'total_rank': 711.0}","{'meta_path_rank': 3133.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7978', 'gene2': 'G:HGNC:10889', 'total_rank': 4866.0}",,,
566,"{'meta_path_rank': 673.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9864', 'gene2': 'G:HGNC:30626', 'total_rank': 896.0}","{'meta_path_rank': 4807.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9864', 'gene2': 'G:HGNC:30626', 'total_rank': 5599.0}","{'meta_path_rank': 4804.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9864', 'gene2': 'G:HGNC:30626', 'total_rank': 5219.0}",,,
567,"{'meta_path_rank': 225.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:16165', 'gene2': 'G:HGNC:7109', 'total_rank': 395.0}","{'meta_path_rank': 1513.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:16165', 'gene2': 'G:HGNC:7109', 'total_rank': 1641.0}","{'meta_path_rank': 1448.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:16165', 'gene2': 'G:HGNC:7109', 'total_rank': 5463.0}","{'meta_path_rank': 1477.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:16165', 'gene2': 'G:HGNC:7109', 'total_rank': 6430.0}",,
568,"{'meta_path_rank': 1384.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:26968', 'gene2': 'G:HGNC:11751', 'total_rank': 1762.0}","{'meta_path_rank': 1961.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:26968', 'gene2': 'G:HGNC:11751', 'total_rank': 4144.0}","{'meta_path_rank': 2473.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:26968', 'gene2': 'G:HGNC:11751', 'total_rank': 6332.0}",,,
569,"{'meta_path_rank': 300.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5344', 'gene2': 'G:HGNC:9670', 'total_rank': 651.0}","{'meta_path_rank': 877.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:5344', 'gene2': 'G:HGNC:9670', 'total_rank': 1104.0}","{'meta_path_rank': 3888.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5344', 'gene2': 'G:HGNC:9670', 'total_rank': 4987.0}","{'meta_path_rank': 5381.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5344', 'gene2': 'G:HGNC:9670', 'total_rank': 7029.0}",,
570,"{'meta_path_rank': 389.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6914', 'gene2': 'G:HGNC:9862', 'total_rank': 508.0}","{'meta_path_rank': 192.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:6914', 'gene2': 'G:HGNC:9862', 'total_rank': 1598.0}","{'meta_path_rank': 3485.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6914', 'gene2': 'G:HGNC:9862', 'total_rank': 5323.0}","{'meta_path_rank': 3205.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6914', 'gene2': 'G:HGNC:9862', 'total_rank': 6650.0}",,
571,"{'meta_path_rank': 300.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3649', 'gene2': 'G:HGNC:25386', 'total_rank': 452.0}","{'meta_path_rank': 1402.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:3649', 'gene2': 'G:HGNC:25386', 'total_rank': 1748.0}","{'meta_path_rank': 1569.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3649', 'gene2': 'G:HGNC:25386', 'total_rank': 5295.0}","{'meta_path_rank': 1382.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3649', 'gene2': 'G:HGNC:25386', 'total_rank': 7306.0}",,
572,"{'meta_path_rank': 531.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:169', 'gene2': 'G:HGNC:6156', 'total_rank': 723.0}","{'meta_path_rank': 1502.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:169', 'gene2': 'G:HGNC:6156', 'total_rank': 1577.0}","{'meta_path_rank': 2185.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:169', 'gene2': 'G:HGNC:6156', 'total_rank': 6325.0}","{'meta_path_rank': 3109.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:169', 'gene2': 'G:HGNC:6156', 'total_rank': 7034.0}",,
573,"{'meta_path_rank': 1137.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:22042', 'gene2': 'G:HGNC:30453', 'total_rank': 1801.0}","{'meta_path_rank': 2467.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:22042', 'gene2': 'G:HGNC:30453', 'total_rank': 4374.0}","{'meta_path_rank': 3498.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:22042', 'gene2': 'G:HGNC:30453', 'total_rank': 6289.0}",,,
574,"{'meta_path_rank': 228.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9804', 'gene2': 'G:HGNC:11873', 'total_rank': 1934.0}","{'meta_path_rank': 72.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9804', 'gene2': 'G:HGNC:11873', 'total_rank': 7610.0}","{'meta_path_rank': 77.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9804', 'gene2': 'G:HGNC:11873', 'total_rank': 7870.0}",,,
575,"{'meta_path_rank': 1089.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:17152', 'gene2': 'G:HGNC:21100', 'total_rank': 1910.0}","{'meta_path_rank': 472.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17152', 'gene2': 'G:HGNC:21100', 'total_rank': 6323.0}","{'meta_path_rank': 1216.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:17152', 'gene2': 'G:HGNC:21100', 'total_rank': 7262.0}",,,
576,"{'meta_path_rank': 394.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2684', 'gene2': 'G:HGNC:12691', 'total_rank': 755.0}","{'meta_path_rank': 3930.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2684', 'gene2': 'G:HGNC:12691', 'total_rank': 5274.0}","{'meta_path_rank': 2048.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2684', 'gene2': 'G:HGNC:12691', 'total_rank': 6667.0}",,,
577,"{'meta_path_rank': 134.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6196', 'gene2': 'G:HGNC:30215', 'total_rank': 472.0}","{'meta_path_rank': 2908.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6196', 'gene2': 'G:HGNC:30215', 'total_rank': 4733.0}","{'meta_path_rank': 3875.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6196', 'gene2': 'G:HGNC:30215', 'total_rank': 5593.0}",,,
578,"{'meta_path_rank': 2865.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11233', 'gene2': 'G:HGNC:29529', 'total_rank': 5652.0}","{'meta_path_rank': 372.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11233', 'gene2': 'G:HGNC:29529', 'total_rank': 636.0}","{'meta_path_rank': 1304.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:11233', 'gene2': 'G:HGNC:29529', 'total_rank': 1655.0}","{'meta_path_rank': 4564.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11233', 'gene2': 'G:HGNC:29529', 'total_rank': 4867.0}","{'meta_path_rank': 4990.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:11233', 'gene2': 'G:HGNC:29529', 'total_rank': 5269.0}",
579,"{'meta_path_rank': 4295.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1069', 'gene2': 'G:HGNC:1318', 'total_rank': 5633.0}","{'meta_path_rank': 321.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1069', 'gene2': 'G:HGNC:1318', 'total_rank': 880.0}","{'meta_path_rank': 1523.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1069', 'gene2': 'G:HGNC:1318', 'total_rank': 1596.0}","{'meta_path_rank': 1009.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1069', 'gene2': 'G:HGNC:1318', 'total_rank': 2956.0}","{'meta_path_rank': 1551.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1069', 'gene2': 'G:HGNC:1318', 'total_rank': 4811.0}",
