,0,1,2,3,4,5
366,"{'meta_path_rank': 1973.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9314', 'gene2': 'G:HGNC:17095', 'total_rank': 5691.0}","{'meta_path_rank': 429.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9314', 'gene2': 'G:HGNC:17095', 'total_rank': 508.0}","{'meta_path_rank': 763.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9314', 'gene2': 'G:HGNC:17095', 'total_rank': 2608.0}","{'meta_path_rank': 3405.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9314', 'gene2': 'G:HGNC:17095', 'total_rank': 4463.0}",,
367,"{'meta_path_rank': 3.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:714', 'gene2': 'G:HGNC:4696', 'total_rank': 376.0}","{'meta_path_rank': 44.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:714', 'gene2': 'G:HGNC:4696', 'total_rank': 5758.0}","{'meta_path_rank': 30.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:714', 'gene2': 'G:HGNC:4696', 'total_rank': 410.0}",,,
368,"{'meta_path_rank': 3245.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:17877', 'gene2': 'G:HGNC:8977', 'total_rank': 5358.0}","{'meta_path_rank': 305.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:17877', 'gene2': 'G:HGNC:8977', 'total_rank': 580.0}","{'meta_path_rank': 1293.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17877', 'gene2': 'G:HGNC:8977', 'total_rank': 3194.0}","{'meta_path_rank': 2352.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:17877', 'gene2': 'G:HGNC:8977', 'total_rank': 5446.0}",,
369,"{'meta_path_rank': 274.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1848', 'gene2': 'G:HGNC:3647', 'total_rank': 422.0}",,,,,
370,"{'meta_path_rank': 3477.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3434', 'gene2': 'G:HGNC:175', 'total_rank': 5593.0}","{'meta_path_rank': 236.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3434', 'gene2': 'G:HGNC:175', 'total_rank': 724.0}",,,,
371,"{'meta_path_rank': 3041.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:6215', 'total_rank': 5621.0}","{'meta_path_rank': 187.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:6215', 'total_rank': 514.0}","{'meta_path_rank': 213.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:6215', 'total_rank': 512.0}","{'meta_path_rank': 1.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:6215', 'total_rank': 1503.0}",,
372,"{'meta_path_rank': 334.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:857', 'gene2': 'G:HGNC:3133', 'total_rank': 633.0}","{'meta_path_rank': 437.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:857', 'gene2': 'G:HGNC:3133', 'total_rank': 5865.0}","{'meta_path_rank': 206.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:857', 'gene2': 'G:HGNC:3133', 'total_rank': 376.0}","{'meta_path_rank': 2015.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:857', 'gene2': 'G:HGNC:3133', 'total_rank': 3599.0}","{'meta_path_rank': 2914.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:857', 'gene2': 'G:HGNC:3133', 'total_rank': 4920.0}",
373,"{'meta_path_rank': 3869.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9399', 'total_rank': 5542.0}","{'meta_path_rank': 490.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9399', 'total_rank': 729.0}","{'meta_path_rank': 609.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9399', 'total_rank': 773.0}","{'meta_path_rank': 1604.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9399', 'total_rank': 4767.0}","{'meta_path_rank': 1292.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9399', 'total_rank': 6656.0}",
374,"{'meta_path_rank': 3862.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12440', 'gene2': 'G:HGNC:9081', 'total_rank': 5313.0}","{'meta_path_rank': 350.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12440', 'gene2': 'G:HGNC:9081', 'total_rank': 483.0}","{'meta_path_rank': 24.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:12440', 'gene2': 'G:HGNC:9081', 'total_rank': 307.0}","{'meta_path_rank': 281.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:12440', 'gene2': 'G:HGNC:9081', 'total_rank': 3015.0}","{'meta_path_rank': 4282.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:12440', 'gene2': 'G:HGNC:9081', 'total_rank': 4475.0}",
375,"{'meta_path_rank': 2785.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:4125', 'total_rank': 4720.0}","{'meta_path_rank': 491.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:4125', 'total_rank': 828.0}","{'meta_path_rank': 3037.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:4125', 'total_rank': 4644.0}","{'meta_path_rank': 4469.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:4125', 'total_rank': 5964.0}",,
376,"{'meta_path_rank': 2426.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:23141', 'gene2': 'G:HGNC:25135', 'total_rank': 5252.0}","{'meta_path_rank': 185.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:23141', 'gene2': 'G:HGNC:25135', 'total_rank': 386.0}",,,,
377,"{'meta_path_rank': 3240.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:3647', 'total_rank': 5128.0}","{'meta_path_rank': 131.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:3647', 'total_rank': 306.0}","{'meta_path_rank': 1678.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:3647', 'total_rank': 2979.0}","{'meta_path_rank': 220.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7473', 'gene2': 'G:HGNC:3647', 'total_rank': 4486.0}",,
378,"{'meta_path_rank': 1105.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:21144', 'gene2': 'G:HGNC:4796', 'total_rank': 5733.0}","{'meta_path_rank': 130.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:21144', 'gene2': 'G:HGNC:4796', 'total_rank': 329.0}",,,,
379,"{'meta_path_rank': 168.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:2861', 'total_rank': 263.0}","{'meta_path_rank': 1840.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:2861', 'total_rank': 5576.0}","{'meta_path_rank': 671.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:2861', 'total_rank': 791.0}","{'meta_path_rank': 1818.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:2861', 'total_rank': 3036.0}","{'meta_path_rank': 336.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:2861', 'total_rank': 4022.0}",
380,"{'meta_path_rank': 3978.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8794', 'gene2': 'G:HGNC:2528', 'total_rank': 4980.0}",,,,,
381,"{'meta_path_rank': 83.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9282', 'gene2': 'G:HGNC:7045', 'total_rank': 487.0}","{'meta_path_rank': 37.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9282', 'gene2': 'G:HGNC:7045', 'total_rank': 5842.0}","{'meta_path_rank': 2261.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9282', 'gene2': 'G:HGNC:7045', 'total_rank': 3317.0}",,,
382,"{'meta_path_rank': 220.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8646', 'gene2': 'G:HGNC:12592', 'total_rank': 397.0}",,,,,
383,"{'meta_path_rank': 721.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7863', 'gene2': 'G:HGNC:470', 'total_rank': 1020.0}","{'meta_path_rank': 4143.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7863', 'gene2': 'G:HGNC:470', 'total_rank': 4451.0}",,,,
384,"{'meta_path_rank': 3255.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6535', 'gene2': 'G:HGNC:120', 'total_rank': 5184.0}","{'meta_path_rank': 307.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6535', 'gene2': 'G:HGNC:120', 'total_rank': 451.0}",,,,
385,"{'meta_path_rank': 150.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:30802', 'total_rank': 292.0}","{'meta_path_rank': 439.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:30802', 'total_rank': 5635.0}","{'meta_path_rank': 108.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:30802', 'total_rank': 394.0}","{'meta_path_rank': 115.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:30802', 'total_rank': 381.0}","{'meta_path_rank': 11.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:30802', 'total_rank': 2430.0}",
386,"{'meta_path_rank': 310.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:3579', 'total_rank': 549.0}","{'meta_path_rank': 2031.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:3579', 'total_rank': 5816.0}","{'meta_path_rank': 503.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:3579', 'total_rank': 662.0}","{'meta_path_rank': 429.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:3579', 'total_rank': 632.0}","{'meta_path_rank': 2834.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:3579', 'total_rank': 4276.0}","{'meta_path_rank': 3699.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:3579', 'total_rank': 5269.0}"
387,"{'meta_path_rank': 3764.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5212', 'gene2': 'G:HGNC:11257', 'total_rank': 5131.0}","{'meta_path_rank': 79.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5212', 'gene2': 'G:HGNC:11257', 'total_rank': 259.0}",,,,
388,"{'meta_path_rank': 3177.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9940', 'gene2': 'G:HGNC:3518', 'total_rank': 3766.0}","{'meta_path_rank': 70.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9940', 'gene2': 'G:HGNC:3518', 'total_rank': 287.0}","{'meta_path_rank': 558.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9940', 'gene2': 'G:HGNC:3518', 'total_rank': 746.0}",,,
389,"{'meta_path_rank': 434.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:7710', 'gene2': 'G:HGNC:2861', 'total_rank': 737.0}","{'meta_path_rank': 1762.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7710', 'gene2': 'G:HGNC:2861', 'total_rank': 5854.0}","{'meta_path_rank': 22.0, 'meta_path': 'GPdPG', 'gene1': 'G:HGNC:7710', 'gene2': 'G:HGNC:2861', 'total_rank': 34.0}","{'meta_path_rank': 156.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7710', 'gene2': 'G:HGNC:2861', 'total_rank': 313.0}","{'meta_path_rank': 785.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7710', 'gene2': 'G:HGNC:2861', 'total_rank': 2319.0}",
390,"{'meta_path_rank': 1786.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2933', 'gene2': 'G:HGNC:8960', 'total_rank': 5483.0}","{'meta_path_rank': 268.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2933', 'gene2': 'G:HGNC:8960', 'total_rank': 431.0}",,,,
391,"{'meta_path_rank': 89.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:19684', 'gene2': 'G:HGNC:90', 'total_rank': 358.0}",,,,,
392,"{'meta_path_rank': 4823.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7710', 'gene2': 'G:HGNC:1247', 'total_rank': 5238.0}","{'meta_path_rank': 187.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7710', 'gene2': 'G:HGNC:1247', 'total_rank': 377.0}",,,,
393,"{'meta_path_rank': 319.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9040', 'gene2': 'G:HGNC:9414', 'total_rank': 463.0}","{'meta_path_rank': 1844.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9040', 'gene2': 'G:HGNC:9414', 'total_rank': 2942.0}","{'meta_path_rank': 1457.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9040', 'gene2': 'G:HGNC:9414', 'total_rank': 3479.0}",,,
394,"{'meta_path_rank': 2031.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11559', 'gene2': 'G:HGNC:451', 'total_rank': 5746.0}","{'meta_path_rank': 112.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11559', 'gene2': 'G:HGNC:451', 'total_rank': 422.0}","{'meta_path_rank': 832.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11559', 'gene2': 'G:HGNC:451', 'total_rank': 3005.0}","{'meta_path_rank': 617.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:11559', 'gene2': 'G:HGNC:451', 'total_rank': 5130.0}",,
395,"{'meta_path_rank': 3725.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:414', 'gene2': 'G:HGNC:6215', 'total_rank': 5520.0}","{'meta_path_rank': 194.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:414', 'gene2': 'G:HGNC:6215', 'total_rank': 581.0}","{'meta_path_rank': 444.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:414', 'gene2': 'G:HGNC:6215', 'total_rank': 1218.0}","{'meta_path_rank': 3553.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:414', 'gene2': 'G:HGNC:6215', 'total_rank': 4191.0}","{'meta_path_rank': 5187.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:414', 'gene2': 'G:HGNC:6215', 'total_rank': 5782.0}",
396,"{'meta_path_rank': 810.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2528', 'gene2': 'G:HGNC:1247', 'total_rank': 4704.0}","{'meta_path_rank': 91.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2528', 'gene2': 'G:HGNC:1247', 'total_rank': 548.0}",,,,
397,"{'meta_path_rank': 2058.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:1133', 'total_rank': 5756.0}","{'meta_path_rank': 492.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:1133', 'total_rank': 646.0}","{'meta_path_rank': 253.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:1133', 'total_rank': 2239.0}","{'meta_path_rank': 1998.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:1133', 'total_rank': 4392.0}",,
398,"{'meta_path_rank': 1171.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8768', 'gene2': 'G:HGNC:15925', 'total_rank': 5669.0}","{'meta_path_rank': 276.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8768', 'gene2': 'G:HGNC:15925', 'total_rank': 483.0}","{'meta_path_rank': 240.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8768', 'gene2': 'G:HGNC:15925', 'total_rank': 2418.0}","{'meta_path_rank': 740.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8768', 'gene2': 'G:HGNC:15925', 'total_rank': 4774.0}",,
399,"{'meta_path_rank': 105.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:8021', 'total_rank': 368.0}","{'meta_path_rank': 1703.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:8021', 'total_rank': 3833.0}","{'meta_path_rank': 296.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:8021', 'total_rank': 5559.0}",,,
400,"{'meta_path_rank': 337.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:9066', 'total_rank': 591.0}","{'meta_path_rank': 624.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:9066', 'total_rank': 885.0}","{'meta_path_rank': 2993.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:9066', 'total_rank': 4605.0}","{'meta_path_rank': 2414.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:9066', 'total_rank': 5874.0}",,
401,"{'meta_path_rank': 400.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:15629', 'gene2': 'G:HGNC:801', 'total_rank': 571.0}","{'meta_path_rank': 2124.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:15629', 'gene2': 'G:HGNC:801', 'total_rank': 5787.0}","{'meta_path_rank': 134.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:15629', 'gene2': 'G:HGNC:801', 'total_rank': 447.0}",,,
402,"{'meta_path_rank': 2765.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:23159', 'total_rank': 5563.0}","{'meta_path_rank': 376.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:23159', 'total_rank': 697.0}","{'meta_path_rank': 51.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:23159', 'total_rank': 381.0}","{'meta_path_rank': 2666.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:23159', 'total_rank': 4587.0}","{'meta_path_rank': 3836.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:23159', 'total_rank': 5132.0}",
403,"{'meta_path_rank': 19.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8021', 'gene2': 'G:HGNC:438', 'total_rank': 413.0}",,,,,
404,"{'meta_path_rank': 2888.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:3046', 'total_rank': 5592.0}","{'meta_path_rank': 529.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:3046', 'total_rank': 693.0}","{'meta_path_rank': 2375.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:3046', 'total_rank': 3497.0}","{'meta_path_rank': 3634.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:3046', 'total_rank': 5006.0}",,
405,"{'meta_path_rank': 2183.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11278', 'gene2': 'G:HGNC:2519', 'total_rank': 4120.0}","{'meta_path_rank': 2701.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11278', 'gene2': 'G:HGNC:2519', 'total_rank': 4122.0}","{'meta_path_rank': 3751.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:11278', 'gene2': 'G:HGNC:2519', 'total_rank': 6229.0}",,,
406,"{'meta_path_rank': 2546.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3642', 'gene2': 'G:HGNC:8925', 'total_rank': 5161.0}","{'meta_path_rank': 73.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3642', 'gene2': 'G:HGNC:8925', 'total_rank': 249.0}","{'meta_path_rank': 649.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:3642', 'gene2': 'G:HGNC:8925', 'total_rank': 861.0}","{'meta_path_rank': 3229.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3642', 'gene2': 'G:HGNC:8925', 'total_rank': 4307.0}","{'meta_path_rank': 3786.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3642', 'gene2': 'G:HGNC:8925', 'total_rank': 5021.0}",
407,"{'meta_path_rank': 2416.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:5330', 'total_rank': 5649.0}","{'meta_path_rank': 361.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:5330', 'total_rank': 777.0}","{'meta_path_rank': 288.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:5330', 'total_rank': 664.0}","{'meta_path_rank': 2684.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:5330', 'total_rank': 4407.0}","{'meta_path_rank': 4801.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:5330', 'total_rank': 5944.0}",
408,"{'meta_path_rank': 782.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4118', 'gene2': 'G:HGNC:20499', 'total_rank': 919.0}","{'meta_path_rank': 3831.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4118', 'gene2': 'G:HGNC:20499', 'total_rank': 4474.0}","{'meta_path_rank': 3726.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4118', 'gene2': 'G:HGNC:20499', 'total_rank': 3974.0}",,,
409,"{'meta_path_rank': 345.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:4696', 'total_rank': 510.0}","{'meta_path_rank': 578.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:4696', 'total_rank': 5831.0}","{'meta_path_rank': 97.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:4696', 'total_rank': 411.0}",,,
410,"{'meta_path_rank': 156.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4416', 'gene2': 'G:HGNC:24650', 'total_rank': 400.0}","{'meta_path_rank': 102.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4416', 'gene2': 'G:HGNC:24650', 'total_rank': 5786.0}","{'meta_path_rank': 3820.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4416', 'gene2': 'G:HGNC:24650', 'total_rank': 4087.0}","{'meta_path_rank': 4080.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4416', 'gene2': 'G:HGNC:24650', 'total_rank': 5280.0}",,
411,"{'meta_path_rank': 247.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:11120', 'gene2': 'G:HGNC:1985', 'total_rank': 533.0}","{'meta_path_rank': 683.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11120', 'gene2': 'G:HGNC:1985', 'total_rank': 5848.0}","{'meta_path_rank': 433.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11120', 'gene2': 'G:HGNC:1985', 'total_rank': 521.0}","{'meta_path_rank': 4013.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11120', 'gene2': 'G:HGNC:1985', 'total_rank': 4261.0}",,
412,"{'meta_path_rank': 137.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:17759', 'gene2': 'G:HGNC:2896', 'total_rank': 294.0}","{'meta_path_rank': 1911.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:17759', 'gene2': 'G:HGNC:2896', 'total_rank': 5646.0}","{'meta_path_rank': 78.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:17759', 'gene2': 'G:HGNC:2896', 'total_rank': 269.0}","{'meta_path_rank': 2689.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17759', 'gene2': 'G:HGNC:2896', 'total_rank': 3150.0}",,
413,"{'meta_path_rank': 2653.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:89', 'gene2': 'G:HGNC:5154', 'total_rank': 5693.0}","{'meta_path_rank': 269.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:89', 'gene2': 'G:HGNC:5154', 'total_rank': 396.0}","{'meta_path_rank': 565.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:89', 'gene2': 'G:HGNC:5154', 'total_rank': 2273.0}","{'meta_path_rank': 3416.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:89', 'gene2': 'G:HGNC:5154', 'total_rank': 4044.0}",,
414,"{'meta_path_rank': 79.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:4455', 'total_rank': 258.0}","{'meta_path_rank': 762.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:4455', 'total_rank': 5677.0}","{'meta_path_rank': 124.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:4455', 'total_rank': 324.0}","{'meta_path_rank': 747.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:4455', 'total_rank': 2498.0}",,
415,"{'meta_path_rank': 1370.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8783', 'gene2': 'G:HGNC:11834', 'total_rank': 5593.0}","{'meta_path_rank': 174.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8783', 'gene2': 'G:HGNC:11834', 'total_rank': 482.0}","{'meta_path_rank': 3004.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8783', 'gene2': 'G:HGNC:11834', 'total_rank': 4832.0}","{'meta_path_rank': 4588.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8783', 'gene2': 'G:HGNC:11834', 'total_rank': 6597.0}",,
